date,o18,h2,d_excess
2010-09-30,-999.0,-999.0,-999.0
2010-10-31,-999.0,-999.0,-999.0
2010-11-30,-999.0,-999.0,-999.0
2010-12-31,-8.234,-54.317,11.555
2011-01-31,-6.794,-48.803,5.549
2011-02-28,-7.703,-55.215,6.409
2011-03-31,-6.532,-43.564,8.692
2011-04-30,-8.677,-56.954,12.462
2011-05-31,-8.897,-59.854,11.322
2011-06-30,-6.793,-42.165,12.179
2011-07-31,-7.847,-55.607,7.169
2011-08-31,-4.74,-27.567,10.353
2011-09-30,-999.0,-999.0,-999.0
2011-10-31,-5.813,-34.907,11.597
2011-11-30,-7.813,-50.072,12.432
2011-12-31,-8.279,-60.521,5.711
2012-01-31,-11.036,-78.596,9.692
2012-02-29,-4.843,-35.364,3.38
2012-03-31,-999.0,-999.0,-999.0
2012-04-30,-6.908,-41.925,13.339
2012-05-31,-5.506,-31.622,12.426
2012-06-30,-4.17,-19.523,13.837
2012-07-31,-6.35,-39.428,11.372
2012-08-31,-5.53,-36.873,7.367
2012-09-30,-6.782,-46.297,7.959
2012-10-31,-4.65,-28.055,9.145
2012-11-30,-999.0,-999.0,-999.0
2012-12-31,-999.0,-999.0,-999.0
2013-01-31,-6.551,-44.544,7.864
2013-02-28,-8.028,-53.667,10.557
2013-03-31,-999.0,-999.0,-999.0
2013-04-30,-999.0,-999.0,-999.0
2013-05-31,-999.0,-999.0,-999.0
2013-06-30,-999.0,-999.0,-999.0
2013-07-31,-999.0,-999.0,-999.0
2013-08-31,-999.0,-999.0,-999.0
2013-09-30,-999.0,-999.0,-999.0
2013-10-31,-999.0,-999.0,-999.0
2013-11-30,-999.0,-999.0,-999.0
2013-12-31,-999.0,-999.0,-999.0
2014-01-31,-999.0,-999.0,-999.0
2014-02-28,-999.0,-999.0,-999.0
2014-03-31,-2.137,-8.484,8.612
2014-04-30,-7.247,-46.239,11.737
2014-05-31,-6.631,-39.702,13.346
2014-06-30,-999.0,-999.0,-999.0
2014-07-31,-999.0,-999.0,-999.0
2014-08-31,-999.0,-999.0,-999.0
2014-09-30,-999.0,-999.0,-999.0
2014-10-31,-999.0,-999.0,-999.0
2014-11-30,-999.0,-999.0,-999.0
2014-12-31,-999.0,-999.0,-999.0
2015-01-31,-999.0,-999.0,-999.0
2015-02-28,-999.0,-999.0,-999.0
2015-03-31,-999.0,-999.0,-999.0
2015-04-30,-999.0,-999.0,-999.0
2015-05-31,-999.0,-999.0,-999.0
2015-06-30,-999.0,-999.0,-999.0
2015-07-31,-999.0,-999.0,-999.0
2015-08-31,-999.0,-999.0,-999.0
2015-09-30,-999.0,-999.0,-999.0
2015-10-31,-999.0,-999.0,-999.0
2015-11-30,-999.0,-999.0,-999.0
2015-12-31,-999.0,-999.0,-999.0
2016-01-31,-999.0,-999.0,-999.0
2016-02-29,-999.0,-999.0,-999.0
2016-03-31,-999.0,-999.0,-999.0
2016-04-30,-999.0,-999.0,-999.0
2016-05-31,-999.0,-999.0,-999.0
2016-06-30,-999.0,-999.0,-999.0
2016-07-31,-999.0,-999.0,-999.0
2016-08-31,-999.0,-999.0,-999.0
2016-09-30,-999.0,-999.0,-999.0
2016-10-31,-2.851,-17.516,5.292
2016-11-30,-999.0,-999.0,-999.0
2016-12-31,-999.0,-999.0,-999.0
2017-01-31,-4.675,-38.003,-0.603
2017-02-28,-8.889,-59.841,11.271
2017-03-31,-6.141,-43.536,5.592
2017-04-30,-7.929,-56.12,7.312
2017-05-31,-999.0,-999.0,-999.0
2017-06-30,-999.0,-999.0,-999.0
2017-07-31,-2.803,-17.968,4.456
2017-08-31,-9.129,-60.792,12.24
2017-09-30,-8.403,-59.485,7.739
